_id,id,type,street,inactive,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude
203,390220256,Crosswalk - Ladder,ALLEQUIPPA ST,f,North Oakland,8,4,42003982200,3,4,4,2-22,40.44743146,-79.95975354
204,1209028688,Crosswalk - Two Lined,BRACKENRIDGE ST,f,Terrace Village,6,5,42003051000,3,5,2,2-22,40.44740493,-79.95988899
205,181663380,Crosswalk - Two Lined,ROBINSON ST,f,West Oakland,6,4,42003040200,3,4,4,2-10,40.44275908,-79.96574694
206,2037169501,Crosswalk - Two Lined,ROBINSON ST,f,Terrace Village,6,5,42003051000,3,5,2,2-10,40.44289278,-79.96577376
207,1055667105,Crosswalk - Two Lined,WADSWORTH ST,f,Terrace Village,6,5,42003051000,3,5,2,2-10,40.4433684,-79.96616804
208,1977686312,Crosswalk - Two Lined,ROBINSON ST,f,West Oakland,6,4,42003040200,3,4,4,2-10,40.44039622,-79.96556455
209,1088804646,Crosswalk - Two Lined,ROBINSON ST,f,West Oakland,6,4,42003040200,3,4,4,2-10,40.44028497,-79.9655565
210,443075654,Crosswalk - Two Lined,PARKVIEW AVE,f,South Oakland,3,4,42003040900,3,4,4,2-11,40.43416871,-79.95225811
211,581504352,Crosswalk - Two Lined,SECOND AVE,f,South Oakland,3,4,42003980800,3,4,4,2-2,40.43131351,-79.95942363
212,2064522210,Crosswalk - Two Lined,SECOND AVE,f,South Oakland,3,4,42003980800,3,4,4,2-2,40.43108587,-79.95908701
213,1820480118,Crosswalk - Two Lined,N NEGLEY AVE,f,East Liberty,9,11,42003111300,2,11,5,3-9,40.47146392,-79.92628911
214,663697245,Crosswalk - Two Lined,SECOND AVE,f,South Oakland,3,4,42003980800,3,4,4,2-2,40.43272939,-79.9621796
215,1845284031,Crosswalk - Two Lined,TECHNOLOGY DR,f,South Oakland,3,4,42003980800,3,4,4,2-2,40.43104707,-79.95930562
216,1355259222,Crosswalk - Ladder,LOCUST ST,f,Bluff,6,1,42003010300,3,1,2,2-4,40.43673899,-79.98422199
217,2025754591,Crosswalk - Ladder,LOCUST ST,f,Bluff,6,1,42003010300,3,1,2,2-4,40.43679922,-79.98447144
218,1863813373,Crosswalk - Ladder,LOCUST ST,f,Bluff,6,1,42003010300,3,1,2,2-4,40.43684923,-79.98532572
219,2011583765,Crosswalk - Ladder,LOCUST ST,f,Bluff,6,1,42003010300,3,1,2,2-4,40.43683699,-79.98514467
220,427578924,Crosswalk - Ladder,LOCUST ST,f,Bluff,6,1,42003010300,3,1,2,2-4,40.4369166,-79.98651528
221,1219777208,Crosswalk - Ladder,MARION ST,f,Bluff,6,1,42003010300,3,1,2,2-4,40.43681963,-79.98430246
222,53055109,Crosswalk - Ladder,MARION ST,f,Bluff,6,1,42003010300,3,1,2,2-4,40.43668489,-79.98431319
223,1101595799,Crosswalk - Ladder,MARION ST,f,Bluff,6,1,42003010300,3,1,2,2-4,40.43615512,-79.98437488
224,1953660116,Crosswalk - Two Lined,ELEVENTH ST,f,Central Business District,6,2,42003020100,6,2,2,2-3,40.44422115,-79.99352884
225,426565655,Crosswalk - Two Lined,N ST CLAIR ST,f,Highland Park,7,11,42003110200,2,11,5,3-9,40.47078955,-79.92396631
226,81709071,Crosswalk - Ladder,PRIDE ST,f,Bluff,6,1,42003010300,3,1,2,2-4,40.43690231,-79.98521441
227,1120654334,Crosswalk - Continental,ROSS ST,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.43614594,-79.99741578
228,1759089188,Crosswalk - Continental,FIRST AVE,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.43613777,-79.9976089
229,1677657056,Crosswalk - Continental,FIRST AVE,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.43602345,-79.99736348
230,1155738934,Crosswalk - Continental,ROSS ST,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.43643685,-79.99723339
231,713898649,Crosswalk - Continental,ROSS ST,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.4367196,-79.99703088
232,941431948,Crosswalk - Continental,ROSS ST,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.43752496,-79.99648505
233,1515376827,Crosswalk - Continental,ROSS ST,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.43764252,-79.99643599
234,1287887441,Crosswalk - Ladder,ROSS ST,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.43790178,-79.99628847
235,62122941,Crosswalk - Two Lined,ROSS ST,f,Central Business District,6,2,42003020100,6,2,2,1-4,40.43891536,-79.9956273
236,2133112564,Crosswalk - Two Lined,STANTON AVE,f,East Liberty,9,11,42003111300,2,11,5,3-9,40.47074976,-79.92407494
237,139594616,Crosswalk - Two Lined,ROSS ST,f,Central Business District,6,2,42003020100,6,2,2,1-4,40.43907357,-79.99556294
238,2000651633,Crosswalk - Two Lined,ROSS ST,f,Central Business District,6,2,42003020100,6,2,2,1-4,40.43988911,-79.99510294
239,1980782561,Crosswalk - Two Lined,ROSS ST,f,Central Business District,6,2,42003020100,6,2,2,1-4,40.44031576,-79.99488702
240,564332825,Crosswalk - Two Lined,BIGELOW BLVD,f,Central Business District,6,2,42003020100,6,2,2,1-4,40.44051071,-79.99477436
241,50512506,Crosswalk - Two Lined,SIXTH AVE,f,Central Business District,6,2,42003020100,6,2,2,1-4,40.44038108,-79.99471535
242,1823175097,Crosswalk - Two Lined,SIXTH AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44046651,-79.99493729
243,99115767,Crosswalk - Two Lined,SIXTH AVE,f,Central Business District,6,2,42003020100,6,2,2,1-4,40.44005619,-79.99425601
244,1042366905,Crosswalk - Two Lined,SIXTH AVE,f,Central Business District,6,2,42003020100,6,2,2,1-4,40.4398398,-79.99421578
245,777541818,Crosswalk - Continental,SIXTH AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44113403,-79.99684568
246,1253371833,Crosswalk - Continental,SIXTH AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44107279,-79.99668878
247,1804056495,Crosswalk - Two Lined,N ST CLAIR ST,f,East Liberty,9,11,42003111300,2,11,5,3-9,40.47067223,-79.92404544
248,1429128632,Crosswalk - Continental,SIXTH AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44143717,-79.99765572
249,1603939739,Crosswalk - Continental,SIXTH AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44149739,-79.9978153
250,1028645863,Crosswalk - Continental,SMITHFIELD ST,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44151475,-79.99769863
251,732437880,Crosswalk - Continental,SMITHFIELD ST,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44140043,-79.997763
252,527161572,Crosswalk - Continental,SMITHFIELD ST,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44218226,-79.99725338
253,1079780351,Crosswalk - Continental,SMITHFIELD ST,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44212102,-79.99730837
254,263847902,Crosswalk - Continental,SMITHFIELD ST,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44276505,-79.99686446
255,699630696,Crosswalk - Continental,SMITHFIELD ST,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.4428957,-79.99679338
256,1085432740,Crosswalk - Brick and Markings,SMITHFIELD ST,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44319985,-79.99658283
257,1642336481,Crosswalk - Brick and Markings,LIBERTY AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.4433305,-79.99647554
258,1675535726,Crosswalk - Two Lined,N HIGHLAND AVE,f,Highland Park,7,11,42003110600,2,11,5,3-9,40.46972768,-79.92099309
259,1618318032,Crosswalk - Brick and Markings,LIBERTY AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44326824,-79.9967612
260,1618847000,Crosswalk - Brick and Markings,LIBERTY AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44307635,-79.99746259
261,1005617739,Crosswalk - Brick and Markings,LIBERTY AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44313862,-79.99719705
262,46042837,Crosswalk - Brick and Markings,LIBERTY AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44289978,-79.99809023
263,1555830484,Crosswalk - Brick and Markings,LIBERTY AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44265891,-79.99900486
264,2011588696,Crosswalk - Brick and Markings,LIBERTY AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44256807,-79.99938574
265,1385404753,Crosswalk - Two Lined,LIBERTY AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44244457,-79.99982025
266,1711013270,Crosswalk - Two Lined,LIBERTY AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44235373,-80.0001515
267,1467973252,Crosswalk - Two Lined,LIBERTY AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44198323,-80.0016978
268,1637156855,Crosswalk - Two Lined,LIBERTY AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44189647,-80.00195261
269,1986925062,Crosswalk - Two Lined,STANTON AVE,f,East Liberty,9,11,42003111300,2,11,5,3-9,40.46964912,-79.92093676
270,1758173340,Crosswalk - Two Lined,LIBERTY AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44174031,-80.00256952
271,834627032,Crosswalk - Two Lined,LIBERTY AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44166172,-80.00277336
272,400353375,Crosswalk - Brick and Markings,LIBERTY AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44145861,-80.00369873
273,1614288182,Crosswalk - Brick and Markings,STANWIX ST,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44155149,-80.00388649
274,491737911,Crosswalk - Brick and Markings,STANWIX ST,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.44111464,-80.00401657
275,425638466,Crosswalk - Two Lined,STANWIX ST,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.44059716,-80.00437196
276,241981304,Crosswalk - Brick and Markings,STANWIX ST,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44208121,-80.00405144
277,1928859103,Crosswalk - Brick and Markings,STANWIX ST,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44228637,-80.00413995
278,249756607,Crosswalk - Brick and Markings,STANWIX ST,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44341011,-80.00464287
279,1888354385,Crosswalk - Continental,STANWIX ST,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.43969078,-80.00499826
280,1084673805,Crosswalk - Two Lined,N HIGHLAND AVE,f,East Liberty,9,11,42003111300,2,11,5,3-9,40.46961545,-79.92104807
281,1921225251,Crosswalk - Continental,STANWIX ST,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.43950909,-80.00510957
282,1647734379,Crosswalk - Two Lined,STANWIX ST,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.43860883,-80.00571307
283,1340282152,Crosswalk - Continental,STANWIX ST,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.44000413,-80.00477429
284,305337867,Crosswalk - Continental,STANWIX ST,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.44011844,-80.00470724
285,248481558,Crosswalk - Continental,THIRD AVE,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.44001945,-80.00460398
286,1723292061,Crosswalk - Ladder,BLVD OF THE ALLIES,f,Central Business District,6,1,42003020100,6,1,2,1-3,40.44028176,-80.00683692
287,2013259845,Crosswalk - Continental,BLVD OF THE ALLIES,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.43965506,-80.00516456
288,88117492,Crosswalk - Continental,BLVD OF THE ALLIES,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.43955809,-80.00492048
289,65514105,Crosswalk - Ladder,BLVD OF THE ALLIES,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.43910183,-80.00371348
290,805635514,Crosswalk - Ladder,BLVD OF THE ALLIES,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.43907325,-80.00360485
291,963111994,Crosswalk - Two Lined,STANTON AVE,f,East Liberty,9,11,42003111300,2,11,5,3-9,40.46878906,-79.91775111
292,29714805,Crosswalk - Ladder,BLVD OF THE ALLIES,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.43846695,-80.00205923
293,2079554528,Crosswalk - Ladder,BLVD OF THE ALLIES,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.43840264,-80.00185001
294,2008909839,Crosswalk - Ladder,BLVD OF THE ALLIES,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.43781164,-80.00026979
295,429296832,Crosswalk - Ladder,BLVD OF THE ALLIES,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.43775652,-80.00010081
296,1027607312,Crosswalk - Ladder,BLVD OF THE ALLIES,f,Central Business District,6,1,42003020100,6,1,2,1-4,40.43748093,-79.99939366
297,344336396,Crosswalk - Ladder,COMMONWEALTH PL,f,Central Business District,6,1,42003020100,6,1,2,1-3,40.44023685,-80.00708891
298,254757733,Crosswalk - Ladder,BLVD OF THE ALLIES RAMP,f,Central Business District,6,1,42003020100,6,1,2,1-3,40.44032769,-80.00712915
299,408651542,Crosswalk - Two Lined,COMMONWEALTH PL,f,Central Business District,6,1,42003020100,6,1,2,1-3,40.44077884,-80.00677912
300,1207993827,Crosswalk - Two Lined,COMMONWEALTH PL,f,Central Business District,6,1,42003020100,6,1,2,1-3,40.44081966,-80.00658332
301,1496528237,Crosswalk - Two Lined,COMMONWEALTH PL,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44121671,-80.00685019
302,1312324413,Crosswalk - Two Lined,COLLINS AVE,f,East Liberty,9,11,42003111300,2,11,5,3-9,40.46875029,-79.91783158
303,1774911640,Crosswalk - Two Lined,FORT PITT BRG RAMP,f,Central Business District,6,1,42003020100,6,1,2,1-3,40.4410289,-80.00694139
304,927770346,Crosswalk - Two Lined,FORT PITT BRG RAMP,f,Central Business District,6,1,42003020100,6,1,2,1-3,40.44080027,-80.00691591
305,722432844,Crosswalk - Two Lined,LIBERTY AVE IN,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44088295,-80.0066544
306,1717775313,Crosswalk - Two Lined,LIBERTY AVE OUT,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44113914,-80.00668927
307,234783457,Crosswalk - Two Lined,LIBERTY AVE OUT,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44135144,-80.0058846
308,1816279325,Crosswalk - Brick and Markings,PENN AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44166274,-80.00492705
309,1975941799,Crosswalk - Brick and Markings,PENN AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44209346,-80.0041881
310,783269700,Crosswalk - Two Lined,LIBERTY AVE IN,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.4411473,-80.00574245
311,1446230031,Crosswalk - Brick and Markings,LIBERTY AVE IN,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44136879,-80.00487609
312,456284306,Crosswalk - Brick and Markings,LIBERTY AVE IN,f,Central Business District,6,1,42003020100,6,1,2,1-3,40.44134429,-80.00416933
313,1309209887,Crosswalk - Two Lined,SHERIDAN AVE,f,Highland Park,7,11,42003110600,2,11,5,3-9,40.47332191,-79.916756
314,1551709640,Crosswalk - Brick and Markings,LIBERTY AVE OUT,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44147533,-80.00415592
315,1632083276,Crosswalk - Brick and Markings,LIBERTY AVE OUT,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44155902,-80.00488548
316,414401941,Crosswalk - Brick and Markings,FORT DUQUESNE BLVD,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44359319,-80.00454618
317,421071435,Crosswalk - Brick and Markings,FORT DUQUESNE BLVD,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44402492,-80.00287382
318,1801097249,Crosswalk - Brick and Markings,FORT DUQUESNE BLVD,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44408718,-80.00263376
319,1164003961,Crosswalk - Brick and Markings,FORT DUQUESNE BLVD,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44457913,-80.00098554
320,1630143758,Crosswalk - Brick and Markings,FORT DUQUESNE BLVD,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44466384,-80.00077499
321,326413127,Crosswalk - Brick and Markings,FORT DUQUESNE BLVD,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44516393,-79.99914019
322,1127965644,Crosswalk - Brick and Markings,FORT DUQUESNE BLVD,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.4452466,-79.99892025
323,883144882,Crosswalk - Brick and Markings,9TH ST BRG,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44532928,-79.99908788
324,447147761,Crosswalk - Two Lined,SHERIDAN AVE,f,Highland Park,7,11,42003110600,2,11,5,3-9,40.47321275,-79.91680697
325,1942556758,Crosswalk - Brick and Markings,NINTH ST,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44507282,-79.99898268
326,1786211806,Crosswalk - Brick and Markings,7TH ST BRG,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44474521,-80.00092326
327,1820631373,Crosswalk - Brick and Markings,7TH ST,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44449515,-80.00083742
328,666115768,Crosswalk - Brick and Markings,ROBERTO CLEMENTE BRG,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44418586,-80.00280249
329,129356711,Crosswalk - Brick and Markings,6TH ST,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44392457,-80.00270056
330,709175166,Crosswalk - Brick Only,6TH ST,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.4427988,-80.00220838
331,913231130,Crosswalk - Brick Only,6TH ST,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44268194,-80.00213998
332,250393268,Crosswalk - Two Lined,6TH ST,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44203331,-80.00184226
333,1756685959,Crosswalk - Brick Only,7TH ST,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44331117,-80.00029462
334,1968555518,Crosswalk - Brick Only,7TH ST,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44318359,-80.00024769
335,1783929630,Crosswalk - Ladder,SMALLMAN ST,f,Strip District,7,2,42003020300,6,2,2,2-3,40.44637975,-79.99296558
336,1726483278,Crosswalk - Two Lined,FARRAGUT ST,f,Highland Park,7,11,42003110600,2,11,5,3-9,40.47338618,-79.91790266
337,1393663484,Crosswalk - Two Lined,7TH ST,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44250792,-79.99995532
338,329793675,Crosswalk - Brick and Markings,PENN AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44225581,-80.00399875
339,1903634670,Crosswalk - Continental,PENN AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44246811,-80.00316056
340,225146994,Crosswalk - Continental,PENN AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44251404,-80.00299158
341,930123795,Crosswalk - Continental,FIFTH AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44244974,-80.0030412
342,532055891,Crosswalk - Continental,CECIL WAY,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44252935,-80.00316593
343,1408771814,Crosswalk - Brick Only,PENN AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44270031,-80.00225666
344,724390554,Crosswalk - Brick Only,PENN AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44275469,-80.00209646
345,471477380,Crosswalk - Brick Only,PENN AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44322215,-80.00034498
346,267745767,Crosswalk - Brick Only,PENN AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44326386,-80.0001936
347,615800717,Crosswalk - Two Lined,FARRAGUT ST,f,Highland Park,7,11,42003110600,2,11,5,3-9,40.47328009,-79.91795495
348,404885133,Crosswalk - Brick Only,PENN AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44370481,-79.99844247
349,379474343,Crosswalk - Brick Only,PENN AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44375675,-79.99827324
350,112121031,Crosswalk - Brick Only,PENN AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44442831,-79.99572513
351,1470597960,Crosswalk - Brick Only,PENN AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44449773,-79.99553336
352,928667652,Crosswalk - Brick Only,PENN AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44453345,-79.99566211
353,668000089,Crosswalk - Brick Only,PENN AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44440382,-79.99559102
354,920796571,Crosswalk - Brick Only,PENN AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44380471,-79.99840601
355,52291121,Crosswalk - Brick Only,PENN AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44367815,-79.99833358
356,2141856955,Crosswalk - Continental,SEVENTH AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44285392,-79.99690964
357,1641802055,Crosswalk - Continental,SEVENTH AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44279473,-79.99675541
358,467212526,Crosswalk - Two Lined,HAMPTON ST,f,Highland Park,7,11,42003110600,2,11,5,3-9,40.47340557,-79.91919279
359,1139641822,Crosswalk - Brick and Markings,SEVENTH AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44301927,-79.99730795
360,613950093,Crosswalk - Two Lined,SEVENTH AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44248036,-79.99590113
361,1930241695,Crosswalk - Two Lined,SEVENTH AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44245485,-79.99574556
362,322510179,Crosswalk - Two Lined,WILLIAM PENN PL,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44254569,-79.9957697
363,135489682,Crosswalk - Two Lined,WILLIAM PENN PL,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44240483,-79.99585956
364,1010204556,Crosswalk - Continental,WILLIAM PENN PL,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44115145,-79.99671518
365,1113685441,Crosswalk - Continental,WILLIAM PENN PL,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44104836,-79.99683454
366,1319137522,Crosswalk - Two Lined,WILLIAM PENN PL,f,Central Business District,6,2,42003020100,6,2,2,1-4,40.44050638,-79.997202
367,620104575,Crosswalk - Two Lined,WILLIAM PENN PL,f,Central Business District,6,2,42003020100,6,2,2,1-4,40.44040302,-79.99726372
368,773978370,Crosswalk - Two Lined,WILLIAM PENN PL,f,Central Business District,6,2,42003020100,6,2,2,1-4,40.43979877,-79.99767946
369,1129741172,Crosswalk - Two Lined,SHERIDAN AVE,f,Highland Park,7,11,42003110600,2,11,5,3-9,40.47442473,-79.91611496
370,1872406464,Crosswalk - Other,WILLIAM PENN PL,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44174011,-79.99629678
371,67845047,Crosswalk - Brick Only,SEVENTH AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44218512,-79.99512064
372,301323502,Crosswalk - Brick Only,SEVENTH AVE,f,Central Business District,6,2,42003020100,6,2,2,1-3,40.44208203,-79.99483767
